Codice Ripartizione geografica;Codice Regione;Codice Provincia (Storico);Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
1;01;001;201;001289;1289;Varisella;;TO;0;0;830;2011;22,5579;2019;852;2019
1;01;001;201;001290;1290;Vauda Canavese;;TO;0;0;1465;2011;7,0929;2019;1458;2019
1;01;001;201;001291;1291;Venaus;;TO;0;0;959;2011;19,1435;2019;883;2019
1;01;001;201;001292;1292;Venaria Reale;;TO;0;0;33741;2011;20,4424;2019;33134;2019
1;01;001;201;001293;1293;Verolengo;;TO;0;0;4962;2011;29,4882;2019;4832;2019
1;01;001;201;001294;1294;Verrua Savoia;;TO;0;0;1459;2011;31,9431;2019;1384;2019
1;01;001;201;001295;1295;Vestignè;;TO;0;0;830;2011;12,0691;2019;802;2019
1;01;001;201;001296;1296;Vialfrè;;TO;0;0;254;2011;4,6453;2019;247;2019
1;01;001;201;001298;1298;Vidracco;;TO;0;0;500;2011;2,9677;2019;510;2019
1;01;001;201;001299;1299;Vigone;;TO;0;0;5217;2011;41,1543;2019;5134;2019
1;01;001;201;001300;1300;Villafranca Piemonte;;TO;0;0;4825;2011;50,7854;2019;4593;2019
1;01;001;201;001301;1301;Villanova Canavese;;TO;0;0;1135;2011;4,0306;2019;1213;2019
1;01;001;201;001302;1302;Villarbasse;;TO;0;0;3323;2011;10,4088;2019;3500;2019
1;01;001;201;001303;1303;Villar Dora;;TO;0;0;2951;2011;5,7067;2019;2832;2019
1;01;001;201;001304;1304;Villareggia;;TO;0;0;1012;2011;11,4091;2019;1002;2019
1;01;001;201;001305;1305;Villar Focchiardo;;TO;0;0;2068;2011;25,6868;2019;1939;2019
1;01;001;201;001306;1306;Villar Pellice;;TO;0;0;1120;2011;60,2927;2019;1061;2019
1;01;001;201;001307;1307;Villar Perosa;;TO;0;0;4149;2011;11,4228;2019;3998;2019
1;01;001;201;001308;1308;Villastellone;;TO;0;0;4864;2011;19,8767;2019;4613;2019
1;01;001;201;001309;1309;Vinovo;;TO;0;0;14108;2011;17,6941;2019;15102;2019
1;01;001;201;001310;1310;Virle Piemonte;;TO;0;0;1191;2011;14,0573;2019;1149;2019
1;01;001;201;001311;1311;Vische;;TO;0;0;1314;2011;17,0748;2019;1203;2019
1;01;001;201;001312;1312;Vistrorio;;TO;0;0;521;2011;4,6817;2019;519;2019
1;01;001;201;001313;1313;Viù;;TO;0;0;1118;2011;84,1119;2019;1026;2019
1;01;001;201;001314;1314;Volpiano;;TO;0;0;14998;2011;32,4629;2019;15386;2019
1;01;001;201;001315;1315;Volvera;;TO;0;0;8690;2011;20,9827;2019;8555;2019
1;01;001;201;001316;1316;Mappano;;TO;0;0;7012;2011;9,7589;2019;7425;2019
1;01;001;201;001317;1317;Val di Chy;;TO;0;0;1289;2011;13,8310;2019;1283;2019
1;01;001;201;001318;1318;Valchiusa;;TO;0;0;1106;2011;49,6245;2019;1030;2019
1;01;002;002;002002;2002;Alagna Valsesia;;VC;0;0;671;2011;133,1704;2019;730;2019
1;01;002;002;002003;2003;Albano Vercellese;;VC;0;0;334;2011;13,7804;2019;305;2019
1;01;002;002;002004;2004;Alice Castello;;VC;0;0;2721;2011;24,5650;2019;2537;2019
1;01;002;002;002006;2006;Arborio;;VC;0;0;909;2011;23,3101;2019;862;2019
1;01;002;002;002007;2007;Asigliano Vercellese;;VC;0;0;1401;2011;26,3156;2019;1405;2019
1;01;002;002;002008;2008;Balmuccia;;VC;0;0;94;2011;9,7885;2019;113;2019
1;01;002;002;002009;2009;Balocco;;VC;0;0;239;2011;16,8079;2019;210;2019
1;01;002;002;002011;2011;Bianzè;;VC;0;0;2028;2011;41,8058;2019;1869;2019
1;01;002;002;002014;2014;Boccioleto;;VC;0;0;219;2011;33,8706;2019;168;2019
1;01;002;002;002015;2015;Borgo d'Ale;;VC;0;0;2588;2011;39,5707;2019;2307;2019
1;01;002;002;002016;2016;Borgosesia;;VC;0;0;13031;2011;41,0901;2019;12498;2019
1;01;002;002;002017;2017;Borgo Vercelli;;VC;0;0;2295;2011;19,2949;2019;2206;2019
1;01;002;002;002021;2021;Buronzo;;VC;0;0;916;2011;25,0776;2019;845;2019
1;01;002;002;002025;2025;Campertogno;;VC;0;0;243;2011;34,1364;2019;231;2019
1;01;002;002;002029;2029;Carcoforo;;VC;0;0;75;2011;22,8004;2019;72;2019
1;01;002;002;002030;2030;Caresana;;VC;0;0;1028;2011;24,1087;2019;1035;2019
1;01;002;002;002031;2031;Caresanablot;;VC;0;0;1137;2011;11,0218;2019;1107;2019
1;01;002;002;002032;2032;Carisio;;VC;0;0;864;2011;30,1062;2019;766;2019
1;01;002;002;002033;2033;Casanova Elvo;;VC;0;0;265;2011;16,2050;2019;208;2019
1;01;002;002;002035;2035;San Giacomo Vercellese;;VC;0;0;329;2011;9,6044;2019;289;2019
1;01;002;002;002041;2041;Cervatto;;VC;0;0;48;2011;9,5380;2019;58;2019
1;01;002;002;002042;2042;Cigliano;;VC;0;0;4547;2011;25,3078;2019;4371;2019
1;01;002;002;002043;2043;Civiasco;;VC;0;0;265;2011;7,3878;2019;252;2019
1;01;002;002;002045;2045;Collobiano;;VC;0;0;105;2011;9,2234;2019;88;2019
1;01;002;002;002047;2047;Costanzana;;VC;0;0;816;2011;20,9676;2019;746;2019
1;01;002;002;002048;2048;Cravagliana;;VC;0;0;278;2011;34,8563;2019;255;2019
1;01;002;002;002049;2049;Crescentino;;VC;0;0;7984;2011;48,2233;2019;7745;2019
1;01;002;002;002052;2052;Crova;;VC;0;0;410;2011;14,0162;2019;402;2019
1;01;002;002;002054;2054;Desana;;VC;0;0;1055;2011;16,4768;2019;1063;2019
1;01;002;002;002057;2057;Fobello;;VC;0;0;219;2011;28,1403;2019;187;2019
1;01;002;002;002058;2058;Fontanetto Po;;VC;0;0;1203;2011;23,2424;2019;1086;2019
1;01;002;002;002059;2059;Formigliana;;VC;0;0;550;2011;16,7629;2019;484;2019
1;01;002;002;002061;2061;Gattinara;;VC;0;0;8272;2011;33,6659;2019;7782;2019
1;01;002;002;002062;2062;Ghislarengo;;VC;0;0;899;2011;12,5030;2019;822;2019
1;01;002;002;002065;2065;Greggio;;VC;0;0;382;2011;11,8817;2019;344;2019
1;01;002;002;002066;2066;Guardabosone;;VC;0;0;340;2011;6,0875;2019;339;2019
1;01;002;002;002067;2067;Lamporo;;VC;0;0;546;2011;9,6440;2019;521;2019
1;01;002;002;002068;2068;Lenta;;VC;0;0;878;2011;18,9701;2019;809;2019
1;01;002;002;002070;2070;Lignana;;VC;0;0;579;2011;22,5740;2019;535;2019
1;01;002;002;002071;2071;Livorno Ferraris;;VC;0;0;4450;2011;58,0280;2019;4227;2019
1;01;002;002;002072;2072;Lozzolo;;VC;0;0;819;2011;6,6672;2019;817;2019
1;01;002;002;002078;2078;Mollia;;VC;0;0;104;2011;13,9178;2019;96;2019
1;01;002;002;002079;2079;Moncrivello;;VC;0;0;1465;2011;20,1818;2019;1362;2019
1;01;002;002;002082;2082;Motta de' Conti;;VC;0;0;804;2011;11,7150;2019;746;2019
1;01;002;002;002088;2088;Olcenengo;;VC;0;0;754;2011;16,5035;2019;792;2019
1;01;002;002;002089;2089;Oldenico;;VC;0;0;252;2011;6,5270;2019;211;2019
1;01;002;002;002090;2090;Palazzolo Vercellese;;VC;0;0;1292;2011;13,9396;2019;1145;2019
1;01;002;002;002091;2091;Pertengo;;VC;0;0;321;2011;8,2949;2019;281;2019
1;01;002;002;002093;2093;Pezzana;;VC;0;0;1346;2011;17,3517;2019;1288;2019
1;01;002;002;002096;2096;Pila;;VC;0;0;137;2011;8,6903;2019;139;2019
1;01;002;002;002097;2097;Piode;;VC;0;0;193;2011;13,5976;2019;185;2019
1;01;002;002;002102;2102;Postua;;VC;0;0;594;2011;16,1782;2019;565;2019
1;01;002;002;002104;2104;Prarolo;;VC;0;0;672;2011;11,5388;2019;712;2019
1;01;002;002;002107;2107;Quarona;;VC;0;0;4246;2011;16,1560;2019;3932;2019
1;01;002;002;002108;2108;Quinto Vercellese;;VC;0;0;400;2011;10,9022;2019;369;2019
1;01;002;002;002110;2110;Rassa;;VC;0;0;66;2011;43,2698;2019;62;2019
1;01;002;002;002113;2113;Rimella;;VC;0;0;137;2011;26,2702;2019;133;2019
1;01;002;002;002115;2115;Rive;;VC;0;0;469;2011;9,4089;2019;447;2019
1;01;002;002;002116;2116;Roasio;;VC;0;0;2465;2011;27,9160;2019;2338;2019
1;01;002;002;002118;2118;Ronsecco;;VC;0;0;580;2011;24,4754;2019;535;2019
1;01;002;002;002121;2121;Rossa;;VC;0;0;194;2011;11,8379;2019;176;2019
1;01;002;002;002122;2122;Rovasenda;;VC;0;0;979;2011;29,2681;2019;925;2019
1;01;002;002;002126;2126;Salasco;;VC;0;0;237;2011;12,1875;2019;217;2019
1;01;002;002;002127;2127;Sali Vercellese;;VC;0;0;114;2011;8,7766;2019;102;2019
1;01;002;002;002128;2128;Saluggia;;VC;0;0;4170;2011;31,5981;2019;3892;2019
1;01;002;002;002131;2131;San Germano Vercellese;;VC;0;0;1768;2011;30,6327;2019;1492;2019
1;01;002;002;002133;2133;Santhià;;VC;0;0;8825;2011;53,1294;2019;8242;2019
1;01;002;002;002134;2134;Scopa;;VC;0;0;391;2011;22,5335;2019;373;2019
1;01;002;002;002135;2135;Scopello;;VC;0;0;402;2011;18,2544;2019;370;2019
1;01;002;002;002137;2137;Serravalle Sesia;;VC;0;0;5141;2011;20,9053;2019;4835;2019
1;01;002;002;002142;2142;Stroppiana;;VC;0;0;1258;2011;18,3140;2019;1163;2019
1;01;002;002;002147;2147;Tricerro;;VC;0;0;709;2011;12,2491;2019;696;2019
1;01;002;002;002148;2148;Trino;;VC;0;0;7437;2011;70,6054;2019;6832;2019
1;01;002;002;002150;2150;Tronzano Vercellese;;VC;0;0;3558;2011;44,7508;2019;3416;2019
1;01;002;002;002152;2152;Valduggia;;VC;0;0;2117;2011;28,4259;2019;1931;2019
1;01;002;002;002156;2156;Varallo;;VC;0;0;7542;2011;102,9730;2019;7084;2019
1;01;002;002;002158;2158;Vercelli;;VC;1;0;46308;2011;79,7743;2019;46362;2019
1;01;002;002;002163;2163;Villarboit;;VC;0;0;465;2011;25,5109;2019;409;2019
1;01;002;002;002164;2164;Villata;;VC;0;0;1618;2011;14,5822;2019;1556;2019
1;01;002;002;002166;2166;Vocca;;VC;0;0;162;2011;20,2573;2019;160;2019
1;01;002;002;002170;2170;Alto Sermenza;;VC;0;0;190;2011;60,3259;2019;151;2019
1;01;002;002;002171;2171;Cellio con Breia;;VC;0;0;1027;2011;17,2793;2019;972;2019
1;01;003;003;003001;3001;Agrate Conturbia;;NO;0;0;1554;2011;14,5364;2019;1563;2019
1;01;003;003;003002;3002;Ameno;;NO;0;0;874;2011;9,9965;2019;953;2019
1;01;003;003;003006;3006;Armeno;;NO;0;0;2201;2011;31,5154;2019;2155;2019
1;01;003;003;003008;3008;Arona;;NO;0;0;14195;2011;15,1698;2019;13788;2019
1;01;003;003;003012;3012;Barengo;;NO;0;0;852;2011;19,4928;2019;758;2019
1;01;003;003;003016;3016;Bellinzago Novarese;;NO;0;0;9375;2011;39,1786;2019;9515;2019
1;01;003;003;003018;3018;Biandrate;;NO;0;0;1200;2011;12,4536;2019;1284;2019
1;01;003;003;003019;3019;Boca;;NO;0;0;1227;2011;9,6080;2019;1135;2019
1;01;003;003;003021;3021;Bogogno;;NO;0;0;1325;2011;8,5097;2019;1266;2019
1;01;003;003;003022;3022;Bolzano Novarese;;NO;0;0;1176;2011;3,3043;2019;1164;2019
1;01;003;003;003023;3023;Borgolavezzaro;;NO;0;0;2083;2011;21,0913;2019;1992;2019
1;01;003;003;003024;3024;Borgomanero;;NO;0;0;21166;2011;32,2699;2019;21280;2019
1;01;003;003;003025;3025;Borgo Ticino;;NO;0;0;4929;2011;13,3738;2019;5175;2019
1;01;003;003;003026;3026;Briga Novarese;;NO;0;0;3050;2011;4,7479;2019;2797;2019
1;01;003;003;003027;3027;Briona;;NO;0;0;1234;2011;24,7562;2019;1116;2019
1;01;003;003;003030;3030;Caltignaga;;NO;0;0;2585;2011;22,3213;2019;2470;2019
1;01;003;003;003032;3032;Cameri;;NO;0;0;10770;2011;39,9850;2019;10809;2019
1;01;003;003;003036;3036;Carpignano Sesia;;NO;0;0;2578;2011;14,6557;2019;2501;2019
1;01;003;003;003037;3037;Casalbeltrame;;NO;0;0;1076;2011;16,0407;2019;978;2019
1;01;003;003;003039;3039;Casaleggio Novara;;NO;0;0;930;2011;10,5310;2019;910;2019
1;01;003;003;003040;3040;Casalino;;NO;0;0;1555;2011;39,4901;2019;1497;2019
1;01;003;003;003041;3041;Casalvolone;;NO;0;0;867;2011;17,4849;2019;884;2019
1;01;003;003;003042;3042;Castellazzo Novarese;;NO;0;0;323;2011;10,7918;2019;318;2019
1;01;003;003;003043;3043;Castelletto sopra Ticino;;NO;0;0;10005;2011;14,6411;2019;9745;2019
1;01;003;003;003044;3044;Cavaglietto;;NO;0;0;407;2011;6,4855;2019;389;2019
1;01;003;003;003045;3045;Cavaglio d'Agogna;;NO;0;0;1280;2011;9,8335;2019;1172;2019
1;01;003;003;003047;3047;Cavallirio;;NO;0;0;1249;2011;8,3261;2019;1312;2019
1;01;003;003;003049;3049;Cerano;;NO;0;0;6728;2011;32,6332;2019;6693;2019
1;01;003;003;003051;3051;Colazza;;NO;0;0;463;2011;3,1618;2019;466;2019
1;01;003;003;003052;3052;Comignago;;NO;0;0;1223;2011;4,4493;2019;1242;2019
1;01;003;003;003055;3055;Cressa;;NO;0;0;1571;2011;7,1035;2019;1599;2019
1;01;003;003;003058;3058;Cureggio;;NO;0;0;2604;2011;8,5068;2019;2583;2019
1;01;003;003;003060;3060;Divignano;;NO;0;0;1445;2011;5,0977;2019;1380;2019
1;01;003;003;003062;3062;Dormelletto;;NO;0;0;2643;2011;7,2522;2019;2527;2019
1;01;003;003;003065;3065;Fara Novarese;;NO;0;0;2113;2011;9,2147;2019;2018;2019
1;01;003;003;003066;3066;Fontaneto d'Agogna;;NO;0;0;2731;2011;21,1702;2019;2610;2019
1;01;003;003;003068;3068;Galliate;;NO;0;0;15008;2011;29,3662;2019;15565;2019
1;01;003;003;003069;3069;Garbagna Novarese;;NO;0;0;1350;2011;10,0494;2019;1424;2019
1;01;003;003;003070;3070;Gargallo;;NO;0;0;1869;2011;3,7542;2019;1756;2019
1;01;003;003;003073;3073;Ghemme;;NO;0;0;3617;2011;20,6442;2019;3441;2019
1;01;003;003;003076;3076;Gozzano;;NO;0;0;5601;2011;12,5821;2019;5518;2019
1;01;003;003;003077;3077;Granozzo con Monticello;;NO;0;0;1432;2011;19,5208;2019;1340;2019
1;01;003;003;003079;3079;Grignasco;;NO;0;0;4691;2011;14,3337;2019;4365;2019
1;01;003;003;003082;3082;Invorio;;NO;0;0;4464;2011;17,3717;2019;4307;2019
1;01;003;003;003083;3083;Landiona;;NO;0;0;590;2011;7,2834;2019;548;2019
1;01;003;003;003084;3084;Lesa;;NO;0;0;2236;2011;13,5806;2019;2189;2019
1;01;003;003;003088;3088;Maggiora;;NO;0;0;1742;2011;10,6587;2019;1630;2019
1;01;003;003;003090;3090;Mandello Vitta;;NO;0;0;244;2011;5,8541;2019;222;2019
1;01;003;003;003091;3091;Marano Ticino;;NO;0;0;1554;2011;7,7879;2019;1620;2019
1;01;003;003;003093;3093;Massino Visconti;;NO;0;0;1111;2011;6,8639;2019;1102;2019
1;01;003;003;003095;3095;Meina;;NO;0;0;2556;2011;7,5349;2019;2426;2019
1;01;003;003;003097;3097;Mezzomerico;;NO;0;0;1176;2011;7,7187;2019;1226;2019
1;01;003;003;003098;3098;Miasino;;NO;0;0;887;2011;5,5210;2019;785;2019
1;01;003;003;003100;3100;Momo;;NO;0;0;2673;2011;23,5907;2019;2465;2019
1;01;003;003;003103;3103;Nebbiuno;;NO;0;0;1856;2011;8,2651;2019;1791;2019
1;01;003;003;003104;3104;Nibbiola;;NO;0;0;792;2011;11,3421;2019;818;2019
1;01;003;003;003106;3106;Novara;;NO;1;0;101952;2011;103,0492;2019;103287;2019
1;01;003;003;003108;3108;Oleggio;;NO;0;0;13650;2011;37,7943;2019;14157;2019
1;01;003;003;003109;3109;Oleggio Castello;;NO;0;0;1968;2011;5,9351;2019;2166;2019
1;01;003;003;003112;3112;Orta San Giulio;;NO;0;0;1163;2011;6,6500;2019;1328;2019
1;01;003;003;003114;3114;Paruzzaro;;NO;0;0;2088;2011;5,2272;2019;2156;2019
1;01;003;003;003115;3115;Pella;;NO;0;0;1038;2011;8,1345;2019;924;2019
1;01;003;003;003116;3116;Pettenasco;;NO;0;0;1368;2011;7,0713;2019;1344;2019
1;01;003;003;003119;3119;Pisano;;NO;0;0;770;2011;2,7659;2019;814;2019
1;01;003;003;003120;3120;Pogno;;NO;0;0;1538;2011;9,8653;2019;1372;2019
1;01;003;003;003121;3121;Pombia;;NO;0;0;2182;2011;12,2966;2019;2120;2019
1;01;003;003;003122;3122;Prato Sesia;;NO;0;0;1993;2011;12,1260;2019;1863;2019
1;01;003;003;003129;3129;Recetto;;NO;0;0;916;2011;8,8526;2019;933;2019
1;01;003;003;003130;3130;Romagnano Sesia;;NO;0;0;4049;2011;17,9764;2019;3856;2019
1;01;003;003;003131;3131;Romentino;;NO;0;0;5379;2011;17,6906;2019;5508;2019
1;01;003;003;003133;3133;San Maurizio d'Opaglio;;NO;0;0;3104;2011;8,5099;2019;3017;2019
1;01;003;003;003134;3134;San Nazzaro Sesia;;NO;0;0;690;2011;11,4512;2019;736;2019
1;01;003;003;003135;3135;San Pietro Mosezzo;;NO;0;0;1996;2011;34,8992;2019;1891;2019
1;01;003;003;003138;3138;Sillavengo;;NO;0;0;595;2011;9,5352;2019;553;2019
1;01;003;003;003139;3139;Sizzano;;NO;0;0;1446;2011;10,7543;2019;1402;2019
1;01;003;003;003140;3140;Soriso;;NO;0;0;781;2011;6,3719;2019;745;2019
1;01;003;003;003141;3141;Sozzago;;NO;0;0;1055;2011;12,9144;2019;1076;2019
1;01;003;003;003143;3143;Suno;;NO;0;0;2808;2011;21,3271;2019;2744;2019
1;01;003;003;003144;3144;Terdobbiate;;NO;0;0;500;2011;8,4632;2019;464;2019
1;01;003;003;003146;3146;Tornaco;;NO;0;0;876;2011;13,2408;2019;917;2019
1;01;003;003;003149;3149;Trecate;;NO;0;0;19856;2011;38,2224;2019;20563;2019
1;01;003;003;003153;3153;Vaprio d'Agogna;;NO;0;0;1015;2011;10,0123;2019;979;2019
1;01;003;003;003154;3154;Varallo Pombia;;NO;0;0;5004;2011;13,6120;2019;4889;2019
1;01;003;003;003158;3158;Vespolate;;NO;0;0;2067;2011;17,7798;2019;2009;2019
1;01;003;003;003159;3159;Vicolungo;;NO;0;0;883;2011;13,2939;2019;863;2019
1;01;003;003;003164;3164;Vinzaglio;;NO;0;0;588;2011;15,4636;2019;545;2019
1;01;003;003;003166;3166;Gattico-Veruno;;NO;0;0;5205;2011;26,1601;2019;5177;2019
1;01;004;004;004001;4001;Acceglio;;CN;0;0;174;2011;151,5276;2019;158;2019
1;01;004;004;004002;4002;Aisone;;CN;0;0;254;2011;36,9173;2019;219;2019
1;01;004;004;004003;4003;Alba;;CN;0;0;30804;2011;53,5853;2019;31516;2019
1;01;004;004;004004;4004;Albaretto della Torre;;CN;0;0;259;2011;4,5899;2019;232;2019
1;01;004;004;004005;4005;Alto;;CN;0;0;121;2011;7,4616;2019;137;2019
1;01;004;004;004006;4006;Argentera;;CN;0;0;79;2011;76,2591;2019;74;2019
1;01;004;004;004007;4007;Arguello;;CN;0;0;201;2011;4,9174;2019;196;2019
1;01;004;004;004008;4008;Bagnasco;;CN;0;0;1038;2011;30,9490;2019;1019;2019
1;01;004;004;004009;4009;Bagnolo Piemonte;;CN;0;0;6040;2011;63,2505;2019;5911;2019
1;01;004;004;004010;4010;Baldissero d'Alba;;CN;0;0;1086;2011;15,3257;2019;1067;2019
1;01;004;004;004011;4011;Barbaresco;;CN;0;0;677;2011;7,7637;2019;612;2019
1;01;004;004;004012;4012;Barge;;CN;0;0;7861;2011;81,9923;2019;7506;2019
1;01;004;004;004013;4013;Barolo;;CN;0;0;705;2011;5,6892;2019;679;2019
1;01;004;004;004014;4014;Bastia Mondovì;;CN;0;0;646;2011;12,0006;2019;641;2019
1;01;004;004;004015;4015;Battifollo;;CN;0;0;234;2011;11,1195;2019;221;2019
1;01;004;004;004016;4016;Beinette;;CN;0;0;3200;2011;17,6865;2019;3477;2019
1;01;004;004;004017;4017;Bellino;;CN;0;0;135;2011;62,0700;2019;102;2019
1;01;004;004;004018;4018;Belvedere Langhe;;CN;0;0;370;2011;5,0030;2019;351;2019
1;01;004;004;004019;4019;Bene Vagienna;;CN;0;0;3671;2011;48,9673;2019;3678;2019
1;01;004;004;004020;4020;Benevello;;CN;0;0;457;2011;5,4389;2019;482;2019
1;01;004;004;004021;4021;Bergolo;;CN;0;0;67;2011;3,1118;2019;56;2019
1;01;004;004;004022;4022;Bernezzo;;CN;0;0;3785;2011;25,8445;2019;4188;2019
1;01;004;004;004023;4023;Bonvicino;;CN;0;0;107;2011;7,2409;2019;100;2019
1;01;004;004;004024;4024;Borgomale;;CN;0;0;389;2011;8,4778;2019;377;2019
1;01;004;004;004025;4025;Borgo San Dalmazzo;;CN;0;0;12372;2011;22,3397;2019;12417;2019
1;01;004;004;004026;4026;Bosia;;CN;0;0;181;2011;5,5405;2019;174;2019
1;01;004;004;004027;4027;Bossolasco;;CN;0;0;676;2011;14,5453;2019;628;2019
1;01;004;004;004028;4028;Boves;;CN;0;0;9725;2011;50,9483;2019;9686;2019
1;01;004;004;004029;4029;Bra;;CN;0;0;28935;2011;59,5298;2019;29592;2019
1;01;004;004;004030;4030;Briaglia;;CN;0;0;324;2011;6,2376;2019;299;2019
1;01;004;004;004031;4031;Briga Alta;;CN;0;0;48;2011;52,1796;2019;42;2019
1;01;004;004;004032;4032;Brondello;;CN;0;0;287;2011;10,1240;2019;277;2019
1;01;004;004;004033;4033;Brossasco;;CN;0;0;1109;2011;28,0639;2019;1031;2019
1;01;004;004;004034;4034;Busca;;CN;0;0;10113;2011;76,7643;2019;10114;2019
1;01;004;004;004035;4035;Camerana;;CN;0;0;655;2011;23,6378;2019;593;2019
1;01;004;004;004037;4037;Canale;;CN;0;0;5636;2011;17,8655;2019;5600;2019
1;01;004;004;004038;4038;Canosio;;CN;0;0;82;2011;48,4476;2019;78;2019
1;01;004;004;004039;4039;Caprauna;;CN;0;0;120;2011;11,5018;2019;93;2019
1;01;004;004;004040;4040;Caraglio;;CN;0;0;6755;2011;41,6759;2019;6804;2019
1;01;004;004;004041;4041;Caramagna Piemonte;;CN;0;0;3032;2011;26,3287;2019;3051;2019
1;01;004;004;004042;4042;Cardè;;CN;0;0;1134;2011;19,3047;2019;1155;2019
1;01;004;004;004043;4043;Carrù;;CN;0;0;4428;2011;25,8380;2019;4353;2019
1;01;004;004;004044;4044;Cartignano;;CN;0;0;178;2011;6,4192;2019;177;2019
1;01;004;004;004045;4045;Casalgrasso;;CN;0;0;1448;2011;17,8066;2019;1419;2019
1;01;004;004;004046;4046;Castagnito;;CN;0;0;2113;2011;7,1148;2019;2185;2019
1;01;004;004;004047;4047;Casteldelfino;;CN;0;0;179;2011;33,9513;2019;151;2019
1;01;004;004;004049;4049;Castelletto Stura;;CN;0;0;1351;2011;17,1301;2019;1358;2019
1;01;004;004;004050;4050;Castelletto Uzzone;;CN;0;0;365;2011;14,8584;2019;316;2019
1;01;004;004;004051;4051;Castellinaldo d'Alba;;CN;0;0;897;2011;7,8028;2019;897;2019
1;01;004;004;004052;4052;Castellino Tanaro;;CN;0;0;337;2011;11,5178;2019;295;2019
1;01;004;004;004053;4053;Castelmagno;;CN;0;0;82;2011;49,3070;2019;59;2019
1;01;004;004;004054;4054;Castelnuovo di Ceva;;CN;0;0;139;2011;6,2621;2019;107;2019
1;01;004;004;004055;4055;Castiglione Falletto;;CN;0;0;708;2011;4,7202;2019;696;2019
1;01;004;004;004056;4056;Castiglione Tinella;;CN;0;0;871;2011;11,6345;2019;836;2019
1;01;004;004;004057;4057;Castino;;CN;0;0;500;2011;15,5227;2019;475;2019
1;01;004;004;004058;4058;Cavallerleone;;CN;0;0;652;2011;16,4378;2019;661;2019
1;01;004;004;004059;4059;Cavallermaggiore;;CN;0;0;5472;2011;51,5946;2019;5417;2019
1;01;004;004;004060;4060;Celle di Macra;;CN;0;0;93;2011;31,1052;2019;87;2019
1;01;004;004;004061;4061;Centallo;;CN;0;0;6817;2011;42,4848;2019;6947;2019
1;01;004;004;004062;4062;Ceresole Alba;;CN;0;0;2115;2011;37,0496;2019;2031;2019
1;01;004;004;004063;4063;Cerretto Langhe;;CN;0;0;455;2011;10,1423;2019;419;2019
1;01;004;004;004064;4064;Cervasca;;CN;0;0;4804;2011;18,2419;2019;5161;2019
1;01;004;004;004065;4065;Cervere;;CN;0;0;2162;2011;18,5961;2019;2238;2019
1;01;004;004;004066;4066;Ceva;;CN;0;0;5757;2011;43,1656;2019;5651;2019
1;01;004;004;004067;4067;Cherasco;;CN;0;0;8652;2011;81,5351;2019;9335;2019
1;01;004;004;004068;4068;Chiusa di Pesio;;CN;0;0;3730;2011;95,0188;2019;3629;2019
1;01;004;004;004069;4069;Cigliè;;CN;0;0;196;2011;6,1219;2019;181;2019
1;01;004;004;004070;4070;Cissone;;CN;0;0;82;2011;5,9034;2019;86;2019
1;01;004;004;004071;4071;Clavesana;;CN;0;0;900;2011;17,1508;2019;807;2019
1;01;004;004;004072;4072;Corneliano d'Alba;;CN;0;0;2037;2011;10,0878;2019;2148;2019
1;01;004;004;004073;4073;Cortemilia;;CN;0;0;2388;2011;24,9874;2019;2264;2019
1;01;004;004;004074;4074;Cossano Belbo;;CN;0;0;1030;2011;20,5398;2019;938;2019
1;01;004;004;004075;4075;Costigliole Saluzzo;;CN;0;0;3344;2011;15,3423;2019;3314;2019
1;01;004;004;004076;4076;Cravanzana;;CN;0;0;408;2011;8,1183;2019;371;2019
1;01;004;004;004077;4077;Crissolo;;CN;0;0;172;2011;52,0529;2019;156;2019
1;01;004;004;004078;4078;Cuneo;;CN;1;0;55013;2011;119,6691;2019;56311;2019
1;01;004;004;004079;4079;Demonte;;CN;0;0;2059;2011;127,3063;2019;1911;2019
1;01;004;004;004080;4080;Diano d'Alba;;CN;0;0;3451;2011;17,5432;2019;3618;2019
1;01;004;004;004081;4081;Dogliani;;CN;0;0;4805;2011;35,6829;2019;4722;2019
1;01;004;004;004082;4082;Dronero;;CN;0;0;7205;2011;58,9574;2019;7045;2019
1;01;004;004;004083;4083;Elva;;CN;0;0;94;2011;26,2196;2019;87;2019
1;01;004;004;004084;4084;Entracque;;CN;0;0;807;2011;160,7314;2019;840;2019
1;01;004;004;004085;4085;Envie;;CN;0;0;2057;2011;24,9305;2019;1966;2019
1;01;004;004;004086;4086;Farigliano;;CN;0;0;1747;2011;16,4418;2019;1724;2019
1;01;004;004;004087;4087;Faule;;CN;0;0;496;2011;7,0300;2019;474;2019
1;01;004;004;004088;4088;Feisoglio;;CN;0;0;344;2011;7,6666;2019;301;2019
1;01;004;004;004089;4089;Fossano;;CN;0;0;24710;2011;130,1434;2019;24658;2019
1;01;004;004;004090;4090;Frabosa Soprana;;CN;0;0;815;2011;47,1437;2019;750;2019
1;01;004;004;004091;4091;Frabosa Sottana;;CN;0;0;1494;2011;37,6433;2019;1547;2019
