Codice Ripartizione geografica;Codice Regione;Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
5;20;095;095009;95009;Asuni;;OR;0;0;357;2011;21,3433;2011;367;2011
5;20;095;095010;95010;Baradili;;OR;0;0;90;2011;5,5735;2011;91;2011
5;20;095;095011;95011;Baratili San Pietro;;OR;0;0;1329;2011;6,0966;2011;1326;2011
5;20;095;095012;95012;Baressa;;OR;0;0;723;2011;12,5116;2011;722;2011
5;20;095;095013;95013;Bauladu;;OR;0;0;703;2011;24,2197;2011;713;2011
5;20;095;095014;95014;Bidonì;;OR;0;0;147;2011;11,7239;2011;147;2011
5;20;095;095015;95015;Bonarcado;;OR;0;0;1627;2011;28,4117;2011;1630;2011
5;20;095;095016;95016;Boroneddu;;OR;0;0;165;2011;4,5886;2011;163;2011
5;20;095;095017;95017;Busachi;;OR;0;0;1379;2011;59,0266;2011;1371;2011
5;20;095;095018;95018;Cabras;;OR;0;0;9032;2011;102,2534;2011;9103;2011
5;20;095;095019;95019;Cuglieri;;OR;0;0;2811;2011;120,5970;2011;2835;2011
5;20;095;095020;95020;Fordongianus;;OR;0;0;939;2011;39,4817;2011;943;2011
5;20;095;095021;95021;Ghilarza;;OR;0;0;4615;2011;55,4597;2011;4622;2011
5;20;095;095022;95022;Gonnoscodina;;OR;0;0;505;2011;8,8205;2011;507;2011
5;20;095;095023;95023;Gonnosnò;;OR;0;0;800;2011;15,4582;2011;793;2011
5;20;095;095024;95024;Gonnostramatza;;OR;0;0;943;2011;17,6423;2011;944;2011
5;20;095;095025;95025;Marrubiu;;OR;0;0;4921;2011;61,2346;2011;4919;2011
5;20;095;095026;95026;Masullas;;OR;0;0;1129;2011;18,6808;2011;1133;2011
5;20;095;095027;95027;Milis;;OR;0;0;1591;2011;18,6691;2011;1589;2011
5;20;095;095028;95028;Mogorella;;OR;0;0;463;2011;17,0619;2011;465;2011
5;20;095;095029;95029;Mogoro;;OR;0;0;4354;2011;48,9861;2011;4359;2011
5;20;095;095030;95030;Morgongiori;;OR;0;0;777;2011;45,1972;2011;778;2011
5;20;095;095031;95031;Narbolia;;OR;0;0;1801;2011;40,5004;2011;1806;2011
5;20;095;095032;95032;Neoneli;;OR;0;0;713;2011;48,0142;2011;713;2011
5;20;095;095033;95033;Norbello;;OR;0;0;1178;2011;26,1807;2011;1182;2011
5;20;095;095034;95034;Nughedu Santa Vittoria;;OR;0;0;508;2011;28,5715;2011;504;2011
5;20;095;095035;95035;Nurachi;;OR;0;0;1790;2011;15,9653;2011;1808;2011
5;20;095;095036;95036;Nureci;;OR;0;0;348;2011;12,8665;2011;351;2011
5;20;095;095037;95037;Ollastra;;OR;0;0;1255;2011;21,4698;2011;1258;2011
5;20;095;095038;95038;Oristano;;OR;1;0;31155;2011;84,5723;2011;31389;2011
5;20;095;095039;95039;Palmas Arborea;;OR;0;0;1482;2011;39,3276;2011;1481;2011
5;20;095;095040;95040;Pau;;OR;0;0;300;2011;13,8160;2011;300;2011
5;20;095;095041;95041;Paulilatino;;OR;0;0;2347;2011;103,8471;2011;2348;2011
5;20;095;095042;95042;Pompu;;OR;0;0;278;2011;5,3157;2011;278;2011
5;20;095;095043;95043;Riola Sardo;;OR;0;0;2146;2011;48,1091;2011;2144;2011
5;20;095;095044;95044;Ruinas;;OR;0;0;728;2011;30,4581;2011;725;2011
5;20;095;095045;95045;Samugheo;;OR;0;0;3183;2011;81,2826;2011;3182;2011
5;20;095;095046;95046;San Nicolò d'Arcidano;;OR;0;0;2811;2011;28,3569;2011;2817;2011
5;20;095;095047;95047;Santa Giusta;;OR;0;0;4811;2011;69,2151;2011;4845;2011
5;20;095;095048;95048;Villa Sant'Antonio;;OR;0;0;382;2011;19,0500;2011;380;2011
5;20;095;095049;95049;Santu Lussurgiu;;OR;0;0;2440;2011;99,7954;2011;2438;2011
5;20;095;095050;95050;San Vero Milis;;OR;0;0;2526;2011;72,4749;2011;2547;2011
5;20;095;095051;95051;Scano di Montiferro;;OR;0;0;1580;2011;60,4676;2011;1582;2011
5;20;095;095052;95052;Sedilo;;OR;0;0;2216;2011;68,4524;2011;2224;2011
5;20;095;095053;95053;Seneghe;;OR;0;0;1847;2011;57,8527;2011;1853;2011
5;20;095;095054;95054;Senis;;OR;0;0;479;2011;16,0628;2011;474;2011
5;20;095;095055;95055;Sennariolo;;OR;0;0;183;2011;15,6128;2011;185;2011
5;20;095;095056;95056;Siamaggiore;;OR;0;0;970;2011;13,1726;2011;987;2011
5;20;095;095057;95057;Siamanna;;OR;0;0;824;2011;28,3563;2011;829;2011
5;20;095;095058;95058;Simala;;OR;0;0;357;2011;13,3786;2011;353;2011
5;20;095;095059;95059;Simaxis;;OR;0;0;2309;2011;27,8199;2011;2312;2011
5;20;095;095060;95060;Sini;;OR;0;0;515;2011;8,7514;2011;510;2011
5;20;095;095061;95061;Siris;;OR;0;0;224;2011;6,0044;2011;225;2011
5;20;095;095062;95062;Solarussa;;OR;0;0;2467;2011;31,8589;2011;2484;2011
5;20;095;095063;95063;Sorradile;;OR;0;0;417;2011;26,3402;2011;420;2011
5;20;095;095064;95064;Tadasuni;;OR;0;0;184;2011;5,0943;2011;184;2011
5;20;095;095065;95065;Terralba;;OR;0;0;10440;2011;49,8006;2011;10451;2011
5;20;095;095066;95066;Tramatza;;OR;0;0;997;2011;16,7998;2011;995;2011
5;20;095;095067;95067;Tresnuraghes;;OR;0;0;1215;2011;31,5843;2011;1217;2011
5;20;095;095068;95068;Ulà Tirso;;OR;0;0;580;2011;18,8464;2011;578;2011
5;20;095;095069;95069;Uras;;OR;0;0;2960;2011;39,2388;2011;2957;2011
5;20;095;095070;95070;Usellus;;OR;0;0;854;2011;35,0735;2011;856;2011
5;20;095;095071;95071;Villanova Truschedu;;OR;0;0;323;2011;16,6098;2011;329;2011
5;20;095;095072;95072;Villaurbana;;OR;0;0;1731;2011;58,7001;2011;1734;2011
5;20;095;095073;95073;Villa Verde;;OR;0;0;335;2011;17,6511;2011;328;2011
5;20;095;095074;95074;Zeddiani;;OR;0;0;1158;2011;11,8094;2011;1172;2011
5;20;095;095075;95075;Zerfaliu;;OR;0;0;1172;2011;15,5607;2011;1171;2011
5;20;095;095076;95076;Siapiccia;;OR;0;0;370;2011;17,9310;2011;370;2011
5;20;095;095077;95077;Curcuris;;OR;0;0;314;2011;7,1807;2011;319;2011
5;20;095;095078;95078;Soddì;;OR;0;0;116;2011;5,2425;2011;117;2011
5;20;095;095079;95079;Bosa;;OR;0;0;8026;2011;128,0155;2011;8042;2011
5;20;095;095080;95080;Flussio;;OR;0;0;454;2011;6,8744;2011;459;2011
5;20;095;095081;95081;Genoni;;OR;0;0;885;2011;43,7929;2011;880;2011
5;20;095;095082;95082;Laconi;;OR;0;0;2008;2011;124,7513;2011;2011;2011
5;20;095;095083;95083;Magomadas;;OR;0;0;643;2011;9,0198;2011;638;2011
5;20;095;095084;95084;Modolo;;OR;0;0;165;2011;2,4744;2011;167;2011
5;20;095;095085;95085;Montresta;;OR;0;0;535;2011;31,1594;2011;535;2011
5;20;095;095086;95086;Sagama;;OR;0;0;193;2011;11,7228;2011;192;2011
5;20;095;095087;95087;Suni;;OR;0;0;1130;2011;47,4624;2011;1138;2011
5;20;095;095088;95088;Tinnura;;OR;0;0;268;2011;3,8487;2011;263;2011
1;01;096;096001;96001;Ailoche;;BI;0;0;330;2011;10,7826;2011;333;2011
1;01;096;096002;96002;Andorno Micca;;BI;0;0;3407;2011;11,8868;2011;3403;2011
1;01;096;096003;96003;Benna;;BI;0;0;1190;2011;9,3890;2011;1181;2011
1;01;096;096004;96004;Biella;;BI;1;0;43818;2011;46,6883;2011;44658;2011
1;01;096;096005;96005;Bioglio;;BI;0;0;986;2011;18,8452;2011;1005;2011
1;01;096;096006;96006;Borriana;;BI;0;0;880;2011;5,3451;2011;885;2011
1;01;096;096007;96007;Brusnengo;;BI;0;0;2168;2011;10,4533;2011;2165;2011
1;01;096;096008;96008;Callabiana;;BI;0;0;149;2011;6,5573;2011;145;2011
1;01;096;096009;96009;Camandona;;BI;0;0;359;2011;9,2001;2011;366;2011
1;01;096;096010;96010;Camburzano;;BI;0;0;1227;2011;3,8025;2011;1225;2011
1;01;096;096011;96011;Campiglia Cervo;;BI;0;0;172;2011;11,5139;2011;170;2011
1;01;096;096012;96012;Candelo;;BI;0;0;7952;2011;15,1210;2011;7975;2011
1;01;096;096013;96013;Caprile;;BI;0;0;206;2011;11,5955;2011;213;2011
1;01;096;096014;96014;Casapinta;;BI;0;0;454;2011;2,8608;2011;457;2011
1;01;096;096015;96015;Castelletto Cervo;;BI;0;0;880;2011;14,9021;2011;884;2011
1;01;096;096016;96016;Cavaglià;;BI;0;0;3625;2011;25,6248;2011;3645;2011
1;01;096;096017;96017;Cerreto Castello;;BI;0;0;628;2011;2,5718;2011;633;2011
1;01;096;096018;96018;Cerrione;;BI;0;0;2894;2011;27,9876;2011;2913;2011
1;01;096;096019;96019;Coggiola;;BI;0;0;1996;2011;23,7819;2011;2012;2011
1;01;096;096020;96020;Cossato;;BI;0;0;14810;2011;27,7338;2011;14908;2011
1;01;096;096021;96021;Crevacuore;;BI;0;0;1610;2011;8,6006;2011;1609;2011
1;01;096;096022;96022;Crosa;;BI;0;0;344;2011;1,0096;2011;357;2011
1;01;096;096023;96023;Curino;;BI;0;0;453;2011;21,6492;2011;449;2011
1;01;096;096024;96024;Donato;;BI;0;0;719;2011;12,0694;2011;714;2011
1;01;096;096025;96025;Dorzano;;BI;0;0;508;2011;4,7415;2011;520;2011
1;01;096;096026;96026;Gaglianico;;BI;0;0;3899;2011;4,4984;2011;3947;2011
1;01;096;096027;96027;Gifflenga;;BI;0;0;130;2011;2,2559;2011;126;2011
1;01;096;096028;96028;Graglia;;BI;0;0;1588;2011;20,1389;2011;1604;2011
1;01;096;096029;96029;Lessona;;BI;0;0;2491;2011;11,7653;2011;2489;2011
1;01;096;096030;96030;Magnano;;BI;0;0;378;2011;10,5560;2011;378;2011
1;01;096;096031;96031;Massazza;;BI;0;0;542;2011;11,6095;2011;550;2011
1;01;096;096032;96032;Masserano;;BI;0;0;2202;2011;27,0732;2011;2214;2011
1;01;096;096033;96033;Mezzana Mortigliengo;;BI;0;0;561;2011;4,3092;2011;558;2011
1;01;096;096034;96034;Miagliano;;BI;0;0;638;2011;0,6678;2011;648;2011
1;01;096;096035;96035;Mongrando;;BI;0;0;3977;2011;16,5025;2011;3994;2011
1;01;096;096037;96037;Mottalciata;;BI;0;0;1431;2011;18,3909;2011;1456;2011
1;01;096;096038;96038;Muzzano;;BI;0;0;614;2011;6,0973;2011;631;2011
1;01;096;096039;96039;Netro;;BI;0;0;1015;2011;12,5683;2011;1023;2011
1;01;096;096040;96040;Occhieppo Inferiore;;BI;0;0;3980;2011;4,0645;2011;4003;2011
1;01;096;096041;96041;Occhieppo Superiore;;BI;0;0;2821;2011;5,1503;2011;2816;2011
1;01;096;096042;96042;Pettinengo;;BI;0;0;1524;2011;13,1575;2011;1524;2011
1;01;096;096043;96043;Piatto;;BI;0;0;547;2011;3,5913;2011;551;2011
1;01;096;096044;96044;Piedicavallo;;BI;0;0;203;2011;17,7505;2011;203;2011
1;01;096;096046;96046;Pollone;;BI;0;0;2153;2011;16,2169;2011;2169;2011
1;01;096;096047;96047;Ponderano;;BI;0;0;3927;2011;7,0519;2011;3949;2011
1;01;096;096048;96048;Portula;;BI;0;0;1365;2011;11,3050;2011;1370;2011
1;01;096;096049;96049;Pralungo;;BI;0;0;2639;2011;7,2497;2011;2620;2011
1;01;096;096050;96050;Pray;;BI;0;0;2307;2011;9,1846;2011;2305;2011
1;01;096;096051;96051;Quaregna;;BI;0;0;1390;2011;5,8442;2011;1394;2011
1;01;096;096052;96052;Quittengo;;BI;0;0;214;2011;8,0284;2011;218;2011
1;01;096;096053;96053;Ronco Biellese;;BI;0;0;1514;2011;3,8493;2011;1526;2011
1;01;096;096054;96054;Roppolo;;BI;0;0;921;2011;8,6512;2011;924;2011
1;01;096;096055;96055;Rosazza;;BI;0;0;87;2011;9,0230;2011;88;2011
1;01;096;096056;96056;Sagliano Micca;;BI;0;0;1654;2011;14,6112;2011;1683;2011
1;01;096;096057;96057;Sala Biellese;;BI;0;0;627;2011;8,0298;2011;634;2011
1;01;096;096058;96058;Salussola;;BI;0;0;2015;2011;38,5152;2011;2053;2011
1;01;096;096059;96059;Sandigliano;;BI;0;0;2762;2011;10,2224;2011;2791;2011
1;01;096;096060;96060;San Paolo Cervo;;BI;0;0;142;2011;8,6629;2011;140;2011
1;01;096;096061;96061;Selve Marcone;;BI;0;0;100;2011;2,1400;2011;97;2011
1;01;096;096062;96062;Soprana;;BI;0;0;754;2011;5,3313;2011;759;2011
1;01;096;096063;96063;Sordevolo;;BI;0;0;1330;2011;13,7379;2011;1336;2011
1;01;096;096064;96064;Sostegno;;BI;0;0;751;2011;18,0670;2011;764;2011
1;01;096;096065;96065;Strona;;BI;0;0;1157;2011;3,7187;2011;1161;2011
1;01;096;096066;96066;Tavigliano;;BI;0;0;960;2011;11,2354;2011;962;2011
1;01;096;096067;96067;Ternengo;;BI;0;0;298;2011;1,9799;2011;298;2011
1;01;096;096068;96068;Tollegno;;BI;0;0;2645;2011;3,3143;2011;2666;2011
1;01;096;096069;96069;Torrazzo;;BI;0;0;224;2011;5,7712;2011;224;2011
1;01;096;096070;96070;Trivero;;BI;0;0;6144;2011;29,4709;2011;6156;2011
1;01;096;096071;96071;Valdengo;;BI;0;0;2532;2011;7,6768;2011;2538;2011
1;01;096;096072;96072;Vallanzengo;;BI;0;0;239;2011;4,6653;2011;239;2011
1;01;096;096073;96073;Valle Mosso;;BI;0;0;3526;2011;9,1045;2011;3556;2011
1;01;096;096074;96074;Valle San Nicolao;;BI;0;0;1086;2011;13,2572;2011;1083;2011
1;01;096;096075;96075;Veglio;;BI;0;0;566;2011;6,4058;2011;576;2011
1;01;096;096076;96076;Verrone;;BI;0;0;1253;2011;8,5859;2011;1255;2011
1;01;096;096077;96077;Vigliano Biellese;;BI;0;0;8180;2011;8,3978;2011;8210;2011
1;01;096;096078;96078;Villa del Bosco;;BI;0;0;363;2011;3,6991;2011;358;2011
1;01;096;096079;96079;Villanova Biellese;;BI;0;0;190;2011;7,8731;2011;189;2011
1;01;096;096080;96080;Viverone;;BI;0;0;1423;2011;12,2610;2011;1443;2011
1;01;096;096081;96081;Zimone;;BI;0;0;425;2011;2,9495;2011;427;2011
1;01;096;096082;96082;Zubiena;;BI;0;0;1251;2011;12,4736;2011;1254;2011
1;01;096;096083;96083;Zumaglia;;BI;0;0;1129;2011;2,6137;2011;1124;2011
1;01;096;096084;96084;Mosso;;BI;0;0;1643;2011;17,2316;2011;1636;2011
1;03;097;097001;97001;Abbadia Lariana;;LC;0;0;3249;2011;16,6724;2011;3249;2011
1;03;097;097002;97002;Airuno;;LC;0;0;2979;2011;4,2859;2011;2992;2011
1;03;097;097003;97003;Annone di Brianza;;LC;0;0;2292;2011;5,9795;2011;2298;2011
1;03;097;097004;97004;Ballabio;;LC;0;0;4018;2011;15,0377;2011;4059;2011
1;03;097;097005;97005;Barzago;;LC;0;0;2577;2011;3,5617;2011;2579;2011
1;03;097;097006;97006;Barzanò;;LC;0;0;5171;2011;3,6195;2011;5204;2011
1;03;097;097007;97007;Barzio;;LC;0;0;1297;2011;21,3496;2011;1298;2011
1;03;097;097008;97008;Bellano;;LC;0;0;3264;2011;10,2278;2011;3264;2011
1;03;097;097009;97009;Bosisio Parini;;LC;0;0;3504;2011;5,8240;2011;3530;2011
1;03;097;097010;97010;Brivio;;LC;0;0;4686;2011;7,9534;2011;4733;2011
1;03;097;097011;97011;Bulciago;;LC;0;0;2948;2011;3,1176;2011;2952;2011
1;03;097;097012;97012;Calco;;LC;0;0;5113;2011;4,5889;2011;5145;2011
1;03;097;097013;97013;Calolziocorte;;LC;0;0;14009;2011;9,1002;2011;14086;2011
1;03;097;097014;97014;Carenno;;LC;0;0;1496;2011;7,7853;2011;1507;2011
1;03;097;097015;97015;Casargo;;LC;0;0;849;2011;19,7127;2011;851;2011
1;03;097;097016;97016;Casatenovo;;LC;0;0;12664;2011;12,6640;2011;12727;2011
1;03;097;097017;97017;Cassago Brianza;;LC;0;0;4406;2011;3,5476;2011;4411;2011
1;03;097;097018;97018;Cassina Valsassina;;LC;0;0;470;2011;2,7243;2011;478;2011
1;03;097;097019;97019;Castello di Brianza;;LC;0;0;2475;2011;3,5941;2011;2473;2011
1;03;097;097020;97020;Cernusco Lombardone;;LC;0;0;3851;2011;3,7419;2011;3894;2011
1;03;097;097021;97021;Cesana Brianza;;LC;0;0;2348;2011;3,6953;2011;2349;2011
1;03;097;097022;97022;Civate;;LC;0;0;4019;2011;9,2704;2011;4022;2011
1;03;097;097023;97023;Colico;;LC;0;0;7473;2011;35,0639;2011;7564;2011
1;03;097;097024;97024;Colle Brianza;;LC;0;0;1736;2011;8,3179;2011;1748;2011
1;03;097;097025;97025;Cortenova;;LC;0;0;1265;2011;11,7688;2011;1274;2011
1;03;097;097026;97026;Costa Masnaga;;LC;0;0;4751;2011;5,6179;2011;4762;2011
1;03;097;097027;97027;Crandola Valsassina;;LC;0;0;273;2011;8,8068;2011;274;2011
1;03;097;097028;97028;Cremella;;LC;0;0;1762;2011;1,8932;2011;1776;2011
1;03;097;097029;97029;Cremeno;;LC;0;0;1438;2011;13,1833;2011;1453;2011
1;03;097;097030;97030;Dervio;;LC;0;0;2681;2011;11,6954;2011;2709;2011
1;03;097;097031;97031;Dolzago;;LC;0;0;2307;2011;2,2583;2011;2311;2011
1;03;097;097032;97032;Dorio;;LC;0;0;337;2011;11,6556;2011;335;2011
1;03;097;097033;97033;Ello;;LC;0;0;1242;2011;2,4193;2011;1239;2011
1;03;097;097034;97034;Erve;;LC;0;0;764;2011;6,2005;2011;762;2011
1;03;097;097035;97035;Esino Lario;;LC;0;0;750;2011;18,0526;2011;757;2011
1;03;097;097036;97036;Galbiate;;LC;0;0;8587;2011;15,6446;2011;8663;2011
1;03;097;097037;97037;Garbagnate Monastero;;LC;0;0;2430;2011;3,4965;2011;2450;2011
1;03;097;097038;97038;Garlate;;LC;0;0;2617;2011;3,3023;2011;2628;2011
1;03;097;097039;97039;Imbersago;;LC;0;0;2408;2011;3,1445;2011;2422;2011
1;03;097;097040;97040;Introbio;;LC;0;0;2003;2011;26,0331;2011;2023;2011
1;03;097;097041;97041;Introzzo;;LC;0;0;122;2011;3,6052;2011;128;2011
1;03;097;097042;97042;Lecco;;LC;1;0;46705;2011;45,1348;2011;47322;2011
1;03;097;097043;97043;Lierna;;LC;0;0;2232;2011;11,2384;2011;2242;2011
1;03;097;097044;97044;Lomagna;;LC;0;0;4899;2011;3,9135;2011;4909;2011
1;03;097;097045;97045;Malgrate;;LC;0;0;4216;2011;1,8954;2011;4234;2011
1;03;097;097046;97046;Mandello del Lario;;LC;0;0;10578;2011;43,3309;2011;10599;2011
1;03;097;097047;97047;Margno;;LC;0;0;375;2011;3,5859;2011;380;2011
1;03;097;097048;97048;Merate;;LC;0;0;14583;2011;11,0634;2011;14683;2011
1;03;097;097049;97049;Missaglia;;LC;0;0;8579;2011;11,5189;2011;8618;2011
1;03;097;097050;97050;Moggio;;LC;0;0;503;2011;13,4294;2011;505;2011
1;03;097;097051;97051;Molteno;;LC;0;0;3587;2011;3,1193;2011;3581;2011
1;03;097;097052;97052;Monte Marenzo;;LC;0;0;1971;2011;3,0584;2011;1978;2011
1;03;097;097053;97053;Montevecchia;;LC;0;0;2480;2011;5,7993;2011;2470;2011
1;03;097;097054;97054;Monticello Brianza;;LC;0;0;4217;2011;4,6072;2011;4218;2011
1;03;097;097055;97055;Morterone;;LC;0;0;34;2011;13,7102;2011;36;2011
1;03;097;097056;97056;Nibionno;;LC;0;0;3630;2011;3,5135;2011;3646;2011
1;03;097;097057;97057;Oggiono;;LC;0;0;8750;2011;7,9575;2011;8807;2011
1;03;097;097058;97058;Olgiate Molgora;;LC;0;0;6190;2011;7,0910;2011;6259;2011
1;03;097;097059;97059;Olginate;;LC;0;0;7102;2011;8,0004;2011;7150;2011
1;03;097;097060;97060;Oliveto Lario;;LC;0;0;1192;2011;15,6963;2011;1200;2011
1;03;097;097061;97061;Osnago;;LC;0;0;4807;2011;4,4936;2011;4837;2011
1;03;097;097062;97062;Paderno d'Adda;;LC;0;0;3881;2011;3,5630;2011;3878;2011
1;03;097;097063;97063;Pagnona;;LC;0;0;402;2011;9,1968;2011;404;2011
1;03;097;097064;97064;Parlasco;;LC;0;0;141;2011;2,9972;2011;139;2011
1;03;097;097065;97065;Pasturo;;LC;0;0;1961;2011;21,7839;2011;1960;2011
1;03;097;097066;97066;Perego;;LC;0;0;1765;2011;4,2143;2011;1769;2011
1;03;097;097067;97067;Perledo;;LC;0;0;1025;2011;13,6837;2011;1056;2011
1;03;097;097068;97068;Pescate;;LC;0;0;2188;2011;2,1001;2011;2208;2011
1;03;097;097069;97069;Premana;;LC;0;0;2288;2011;33,6353;2011;2286;2011
1;03;097;097070;97070;Primaluna;;LC;0;0;2187;2011;22,4254;2011;2201;2011
1;03;097;097071;97071;Robbiate;;LC;0;0;6101;2011;4,7003;2011;6128;2011
1;03;097;097072;97072;Rogeno;;LC;0;0;3197;2011;4,8248;2011;3223;2011
1;03;097;097073;97073;Rovagnate;;LC;0;0;2911;2011;4,5704;2011;2902;2011
1;03;097;097074;97074;Santa Maria Hoè;;LC;0;0;2207;2011;2,8344;2011;2209;2011
1;03;097;097075;97075;Sirone;;LC;0;0;2391;2011;3,2057;2011;2412;2011
1;03;097;097076;97076;Sirtori;;LC;0;0;2920;2011;4,2907;2011;2930;2011
1;03;097;097077;97077;Sueglio;;LC;0;0;147;2011;4,1084;2011;147;2011
1;03;097;097078;97078;Suello;;LC;0;0;1686;2011;2,6290;2011;1689;2011
1;03;097;097079;97079;Taceno;;LC;0;0;541;2011;3,7516;2011;544;2011
1;03;097;097080;97080;Torre de' Busi;;LC;0;0;2007;2011;8,9668;2011;2022;2011
1;03;097;097081;97081;Tremenico;;LC;0;0;186;2011;8,7081;2011;184;2011
1;03;097;097082;97082;Valgreghentino;;LC;0;0;3410;2011;6,2463;2011;3409;2011
1;03;097;097083;97083;Valmadrera;;LC;0;0;11612;2011;12,5992;2011;11667;2011
1;03;097;097084;97084;Varenna;;LC;0;0;765;2011;12,5679;2011;784;2011
1;03;097;097085;97085;Vendrogno;;LC;0;0;319;2011;11,7993;2011;320;2011
1;03;097;097086;97086;Vercurago;;LC;0;0;2833;2011;2,1157;2011;2832;2011
1;03;097;097087;97087;Verderio Inferiore;;LC;0;0;2952;2011;3,8153;2011;2951;2011
1;03;097;097088;97088;Verderio Superiore;;LC;0;0;2707;2011;2,6500;2011;2700;2011
1;03;097;097089;97089;Vestreno;;LC;0;0;307;2011;2,6085;2011;309;2011
1;03;097;097090;97090;Viganò;;LC;0;0;2012;2011;1,6049;2011;2028;2011
1;03;098;098001;98001;Abbadia Cerreto;;LO;0;0;297;2011;6,1986;2011;289;2011
1;03;098;098002;98002;Bertonico;;LO;0;0;1168;2011;20,8317;2011;1176;2011
1;03;098;098003;98003;Boffalora d'Adda;;LO;0;0;1705;2011;8,1303;2011;1736;2011
1;03;098;098004;98004;Borghetto Lodigiano;;LO;0;0;4379;2011;23,6411;2011;4384;2011
1;03;098;098005;98005;Borgo San Giovanni;;LO;0;0;2213;2011;7,5038;2011;2236;2011
1;03;098;098006;98006;Brembio;;LO;0;0;2647;2011;17,0835;2011;2655;2011
1;03;098;098007;98007;Camairago;;LO;0;0;667;2011;12,7726;2011;673;2011
1;03;098;098008;98008;Casaletto Lodigiano;;LO;0;0;2779;2011;9,7506;2011;2818;2011
1;03;098;098009;98009;Casalmaiocco;;LO;0;0;3069;2011;4,7138;2011;3067;2011
1;03;098;098010;98010;Casalpusterlengo;;LO;0;0;14852;2011;25,6122;2011;14955;2011
1;03;098;098011;98011;Caselle Landi;;LO;0;0;1652;2011;26,0043;2011;1651;2011
1;03;098;098012;98012;Caselle Lurani;;LO;0;0;3100;2011;7,6782;2011;3111;2011
1;03;098;098013;98013;Castelnuovo Bocca d'Adda;;LO;0;0;1700;2011;20,3232;2011;1698;2011
1;03;098;098014;98014;Castiglione d'Adda;;LO;0;0;4818;2011;12,9782;2011;4855;2011
1;03;098;098015;98015;Castiraga Vidardo;;LO;0;0;2624;2011;5,0381;2011;2645;2011
1;03;098;098016;98016;Cavacurta;;LO;0;0;853;2011;7,0970;2011;835;2011
1;03;098;098017;98017;Cavenago d'Adda;;LO;0;0;2259;2011;16,0980;2011;2277;2011
1;03;098;098018;98018;Cervignano d'Adda;;LO;0;0;2119;2011;4,0688;2011;2141;2011
1;03;098;098019;98019;Codogno;;LO;0;0;15371;2011;20,8695;2011;15641;2011
1;03;098;098020;98020;Comazzo;;LO;0;0;2183;2011;12,8023;2011;2191;2011
1;03;098;098021;98021;Cornegliano Laudense;;LO;0;0;2838;2011;5,6998;2011;2850;2011
1;03;098;098022;98022;Corno Giovine;;LO;0;0;1193;2011;9,9361;2011;1196;2011
1;03;098;098023;98023;Cornovecchio;;LO;0;0;226;2011;6,5317;2011;221;2011
1;03;098;098024;98024;Corte Palasio;;LO;0;0;1550;2011;15,6782;2011;1565;2011
1;03;098;098025;98025;Crespiatica;;LO;0;0;2137;2011;7,0319;2011;2164;2011
1;03;098;098026;98026;Fombio;;LO;0;0;2288;2011;7,3971;2011;2300;2011
1;03;098;098027;98027;Galgagnano;;LO;0;0;1208;2011;6,0109;2011;1210;2011
1;03;098;098028;98028;Graffignana;;LO;0;0;2604;2011;10,9213;2011;2628;2011
1;03;098;098029;98029;Guardamiglio;;LO;0;0;2687;2011;10,4374;2011;2706;2011
1;03;098;098030;98030;Livraga;;LO;0;0;2602;2011;12,3711;2011;2630;2011
1;03;098;098031;98031;Lodi;;LO;1;0;43332;2011;41,3786;2011;43732;2011
1;03;098;098032;98032;Lodi Vecchio;;LO;0;0;7356;2011;16,4503;2011;7404;2011
1;03;098;098033;98033;Maccastorna;;LO;0;0;60;2011;5,7452;2011;61;2011
1;03;098;098034;98034;Mairago;;LO;0;0;1397;2011;11,2472;2011;1402;2011
1;03;098;098035;98035;Maleo;;LO;0;0;3249;2011;19,8334;2011;3257;2011
1;03;098;098036;98036;Marudo;;LO;0;0;1568;2011;4,2024;2011;1582;2011
1;03;098;098037;98037;Massalengo;;LO;0;0;4192;2011;8,4767;2011;4323;2011
1;03;098;098038;98038;Meleti;;LO;0;0;466;2011;7,3856;2011;472;2011
1;03;098;098039;98039;Merlino;;LO;0;0;1772;2011;10,7302;2011;1818;2011
1;03;098;098040;98040;Montanaso Lombardo;;LO;0;0;2231;2011;9,5212;2011;2240;2011
1;03;098;098041;98041;Mulazzano;;LO;0;0;5733;2011;15,5790;2011;5746;2011
1;03;098;098042;98042;Orio Litta;;LO;0;0;2023;2011;9,7830;2011;2053;2011
1;03;098;098043;98043;Ospedaletto Lodigiano;;LO;0;0;1853;2011;8,4968;2011;1872;2011
1;03;098;098044;98044;Ossago Lodigiano;;LO;0;0;1412;2011;11,5250;2011;1412;2011
1;03;098;098045;98045;Pieve Fissiraga;;LO;0;0;1604;2011;12,2653;2011;1648;2011
1;03;098;098046;98046;Salerano sul Lambro;;LO;0;0;2653;2011;4,3749;2011;2671;2011
1;03;098;098047;98047;San Fiorano;;LO;0;0;1804;2011;8,9657;2011;1804;2011
1;03;098;098048;98048;San Martino in Strada;;LO;0;0;3624;2011;13,1484;2011;3622;2011
